name,price,modules,price_per_gb,color,first_word_latency,cas_latency,ddr_gen,mhz
Apacer AS 8 GB,,"1,8",,Black,14.167,17.0,4,2400
Apacer AS 16 GB,,"1,16",,Black,14.065,15.0,4,2133
Apacer AS 8 GB,,"1,8",,Black,14.065,15.0,4,2133
Apacer AS 8 GB,,"1,8",,Black,13.75,22.0,4,3200
Neo Forza MARS 64 GB,,"2,32",,Gray / Black,10.0,15.0,4,3000
Neo Forza MARS 16 GB,,"2,8",,Gray / Black,10.0,18.0,4,3600
Neo Forza FAYE 16 GB,,"1,16",,Silver / Black,10.0,15.0,4,3000
Neo Forza FAYE 64 GB,,"2,32",,Silver / Black,10.0,15.0,4,3000
Neo Forza FAYE 64 GB,,"2,32",,Silver / Black,10.0,16.0,4,3200
Neo Forza FAYE 16 GB,,"1,16",,Silver / Black,10.0,18.0,4,3600
Neo Forza FAYE 16 GB,,"2,8",,Black / Silver,8.636,19.0,4,4400
TEAMGROUP T-Force Dark Z 32 GB,,"1,32",,Black,10.0,16.0,4,3200
TEAMGROUP T-Force Dark Z 64 GB,,"2,32",,Gray,10.0,16.0,4,3200
TEAMGROUP T-Force Dark Z 32 GB,,"1,32",,Red,10.0,16.0,4,3200
TEAMGROUP T-Force Dark Z 64 GB,,"2,32",,Red,10.0,16.0,4,3200
GeIL Orion AMD Edition 32 GB,,"2,16",,Red,10.667,16.0,4,3000
Silicon Power SU016GBLFU266BD2J6 16 GB,,"2,8",,Gray,14.254,19.0,4,2666
Silicon Power SU032GBSFU266B22AB 32 GB,,"2,16",,Black,14.254,19.0,4,2666
Silicon Power XPOWER Turbine RGB 32 GB,,"2,16",,Black,10.0,16.0,4,3200
Silicon Power SP016GBSFU266B22 16 GB,,"2,8",,Black,14.254,19.0,4,2666
Kingston HyperX Predator RGB 16 GB,,"2,8",,Black / Silver,9.444,17.0,4,3600
GeIL Polaris RGB 32 GB,,"2,16",,Black,16.667,40.0,5,4800
G.Skill Trident Z5 32 GB,,"2,16",,Silver / Black,14.286,40.0,5,5600
G.Skill Trident Z5 32 GB,,"2,16",,Black / Silver,14.286,40.0,5,5600
G.Skill Trident Z5 32 GB,,"2,16",,Silver / Black,13.333,40.0,5,6000
Acer Predator Apollo RGB 16 GB,,"2,8",,Silver / Black,7.778,14.0,4,3600
Acer Predator Apollo RGB 32 GB,,"2,16",,Silver / Black,8.5,17.0,4,4000
Acer Predator Apollo RGB 64 GB,,"2,32",,Silver / Black,10.0,18.0,4,3600
Acer Predator Talos 32 GB,,"2,16",,White / Black,10.0,16.0,4,3200
Acer Predator Talos 16 GB,,"2,8",,White / Black,10.667,16.0,4,3000
Acer Predator Talos 8 GB,,"1,8",,White / Black,13.503,18.0,4,2666
Acer Predator Talos 8 GB,,"1,8",,White / Black,10.667,16.0,4,3000
Acer Predator Talos 8 GB,,"1,8",,White / Black,10.0,16.0,4,3200
Acer Predator Talos 8 GB,,"1,8",,White / Black,8.75,14.0,4,3200
Acer Predator Talos 8 GB,,"1,8",,White / Black,10.0,18.0,4,3600
Acer Predator Talos 8 GB,,"1,8",,White / Black,8.889,16.0,4,3600
Acer Predator Talos 16 GB,,"1,16",,White / Black,13.503,18.0,4,2666
Acer Predator Talos 16 GB,,"1,16",,White / Black,10.667,16.0,4,3000
Acer Predator Talos 16 GB,,"2,8",,White / Black,8.75,14.0,4,3200
Acer Predator Talos 16 GB,,"1,16",,White / Black,10.0,18.0,4,3600
Acer Predator Talos 16 GB,,"2,8",,White / Black,8.889,16.0,4,3600
Acer Predator Talos 32 GB,,"2,16",,White / Black,10.667,16.0,4,3000
Acer Predator Talos 32 GB,,"1,32",,White / Black,10.0,16.0,4,3200
Acer Predator Talos 32 GB,,"2,16",,White / Black,10.0,18.0,4,3600
Acer Predator Talos 32 GB,,"2,16",,White / Black,8.889,16.0,4,3600
Acer Predator Talos 64 GB,,"2,32",,White / Black,10.0,16.0,4,3200
G.Skill Trident Z Royal Elite 64 GB,,"4,16",,Silver,7.778,14.0,4,3600
G.Skill Trident Z Royal Elite 16 GB,,"2,8",,Gold,7.778,14.0,4,3600
G.Skill Trident Z Royal Elite 32 GB,,"4,8",,Gold,8.889,16.0,4,3600
G.Skill Trident Z Royal Elite 16 GB,,"2,8",,Gold,7.0,14.0,4,4000
G.Skill Trident Z Royal Elite 64 GB,,"2,32",,Silver,8.908,19.0,4,4266
G.Skill Trident Z Royal Elite 16 GB,,"2,8",,Gold,7.917,19.0,4,4800
G.Skill Trident Z Royal Elite 16 GB,,"2,8",,Gold,8.333,20.0,4,4800
G.Skill Trident Z Royal Elite 16 GB,,"2,8",,Silver,8.696,20.0,4,4600
G.Skill Trident Z Royal Elite 16 GB,,"2,8",,Gold,8.696,20.0,4,4600
G.Skill Trident Z Royal Elite 16 GB,,"2,8",,Silver,7.917,19.0,4,4800
G.Skill Trident Z Royal Elite 16 GB,,"2,8",,Silver,7.896,20.0,4,5066
G.Skill Trident Z Royal Elite 16 GB,,"2,8",,Gold,7.896,20.0,4,5066
G.Skill Trident Z Royal 32 GB,,"2,16",,Gold,8.636,19.0,4,4400
G.Skill Trident Z Royal 16 GB,,"2,8",,Silver,8.182,18.0,4,4400
G.Skill Trident Z Royal 16 GB,,"2,8",,Silver,8.182,18.0,4,4400
G.Skill Trident Z Royal 64 GB,,"4,16",,Silver,7.778,14.0,4,3600
G.Skill Trident Z Royal 32 GB,,"4,8",,Gold,7.778,14.0,4,3600
G.Skill Trident Z Royal 16 GB,,"2,8",,Gold,7.778,14.0,4,3600
G.Skill F4-3600C14Q2-128GTRGA 128 GB,,"8,16",,Gold,7.778,14.0,4,3600
G.Skill Trident Z Royal 16 GB,,"2,8",,Gold,8.908,19.0,4,4266
G.Skill Trident Z Royal 16 GB,,"2,8",,Silver,8.0,16.0,4,4000
G.Skill Trident Z Royal 16 GB,,"2,8",,Gold,7.917,19.0,4,4800
OLOy Blade RGB 32 GB,,"2,16",,Silver,8.75,14.0,4,3200
G.Skill Trident Z5 32 GB,,"2,16",,Silver / Black,14.286,40.0,5,5600
OLOy Blade RGB 16 GB,,"2,8",,Silver,7.5,15.0,4,4000
V-Color Manta XPrism RGB 32 GB,,"2,16",,Black,12.857,36.0,5,5600
V-Color Manta XPrism RGB 32 GB,,"2,16",,Black,11.613,36.0,5,6200
G.Skill Ripjaws V 16 GB,,"2,8",,Black,8.0,16.0,4,4000
G.Skill Ripjaws V 16 GB,,"2,8",,Black,8.908,19.0,4,4266
G.Skill Trident Z Royal Elite 128 GB,,"8,16",,Gold,7.778,14.0,4,3600
G.Skill Trident Z Royal Elite 32 GB,,"2,16",,Gold,9.0,18.0,4,4000
G.Skill Trident Z Royal 256 GB,,"8,32",,Gold,14.254,19.0,4,2666
G.Skill Trident Z Royal 256 GB,,"8,32",,Silver,14.254,19.0,4,2666
G.Skill Trident Z Royal 128 GB,,"4,32",,Silver,8.75,14.0,4,3200
G.Skill Trident Z Royal 128 GB,,"4,32",,Silver,14.254,19.0,4,2666
G.Skill Trident Z Royal 128 GB,,"4,32",,Gold,14.254,19.0,4,2666
G.Skill Trident Z Royal 64 GB,,"2,32",,Silver,14.254,19.0,4,2666
G.Skill Trident Z Royal 16 GB,,"2,8",,Silver,8.908,19.0,4,4266
G.Skill Trident Z Royal 32 GB,,"2,16",,Gold,8.908,19.0,4,4266
G.Skill Trident Z Royal 64 GB,,"2,32",,Gold,14.254,19.0,4,2666
G.Skill Trident Z Royal 64 GB,,"8,8",,Gold,7.778,14.0,4,3600
G.Skill Trident Z Royal 16 GB,,"2,8",,Gold,7.896,20.0,4,5066
G.Skill Trident Z Neo 32 GB,,"4,8",,Black / White,7.778,14.0,4,3600
G.Skill Trident Z Neo 128 GB,,"8,16",,Black / White,7.778,14.0,4,3600
G.Skill Trident Z Neo 64 GB,,"8,8",,Black / White,7.778,14.0,4,3600
G.Skill Trident Z Neo 16 GB,,"2,8",,Black / White,8.0,16.0,4,4000
G.Skill Trident Z Neo 16 GB,,"2,8",,Black / White,7.0,14.0,4,4000
G.Skill TridentZ RGB 64 GB,,"8,8",,Black,7.778,14.0,4,3600
Corsair Dominator Platinum RGB 16 GB,,"2,8",,Black,10.0,16.0,4,3200
Corsair Vengeance LPX 128 GB,,"8,16",,Black,10.0,16.0,4,3200
Corsair Vengeance LPX 16 GB,,"2,8",,Red,9.0,18.0,4,4000
HP V10 RGB 32 GB,,"2,16",,Silver / Black,7.778,14.0,4,3600
Kingston Fury Renegade RGB 8 GB,,"1,8",,Black,10.0,16.0,4,3200
Kingston FURY Renegade 16 GB,,"1,16",,Black,10.0,16.0,4,3200
Kingston FURY 16 GB,,"1,16",,Black,9.81,17.0,4,3466
Kingston FURY 16 GB,,"1,16",,Black,12.5,15.0,4,2400
Kingston FURY 64 GB,,"4,16",,Black,12.5,15.0,4,2400
GeIL Orion RGB AMD Edition 32 GB,,"1,32",,Red,14.254,19.0,4,2666
GeIL Orion RGB AMD Edition 16 GB,,"1,16",,Red,14.254,19.0,4,2666
GeIL Orion RGB AMD Edition 8 GB,,"1,8",,Red,14.254,19.0,4,2666
GeIL Orion RGB AMD Edition 32 GB,,"1,32",,Red,10.0,16.0,4,3200
GeIL Orion RGB AMD Edition 8 GB,,"1,8",,Red,10.0,16.0,4,3200
GeIL Orion RGB AMD Edition 8 GB,,"1,8",,Red,10.0,16.0,4,3200
GeIL Orion RGB AMD Edition 32 GB,,"1,32",,Red,13.75,22.0,4,3200
GeIL Orion RGB AMD Edition 16 GB,,"1,16",,Red,13.75,22.0,4,3200
GeIL Orion RGB AMD Edition 8 GB,,"1,8",,Red,13.75,22.0,4,3200
GeIL Orion RGB AMD Edition 32 GB,,"1,32",,Red,11.25,18.0,4,3200
GeIL Orion RGB AMD Edition 16 GB,,"1,16",,Red,11.25,18.0,4,3200
GeIL Orion RGB AMD Edition 32 GB,,"1,32",,Red,11.25,18.0,4,3200
GeIL Orion RGB AMD Edition 16 GB,,"1,16",,Red,11.25,18.0,4,3200
GeIL Orion RGB AMD Edition 8 GB,,"1,8",,Red,9.0,18.0,4,4000
GeIL Orion RGB AMD Edition 32 GB,,"1,32",,Red,10.0,18.0,4,3600
GeIL Orion RGB AMD Edition 16 GB,,"1,16",,Red,10.0,18.0,4,3600
GeIL Orion RGB AMD Edition 8 GB,,"1,8",,Red,10.0,18.0,4,3600
GeIL Orion RGB AMD Edition 16 GB,,"1,16",,Red,10.0,18.0,4,3600
GeIL Orion RGB AMD Edition 8 GB,,"1,8",,Red,10.0,18.0,4,3600
GeIL Orion RGB AMD Edition 32 GB,,"1,32",,Gray,14.254,19.0,4,2666
GeIL Orion RGB AMD Edition 16 GB,,"1,16",,Gray,14.254,19.0,4,2666
GeIL Orion RGB AMD Edition 16 GB,,"1,16",,Gray,10.0,16.0,4,3200
GeIL Orion RGB AMD Edition 8 GB,,"1,8",,Gray,10.0,16.0,4,3200
GeIL Orion RGB AMD Edition 16 GB,,"1,16",,Gray,10.667,16.0,4,3000
GeIL Orion RGB AMD Edition 8 GB,,"1,8",,Gray,10.0,16.0,4,3200
GeIL Orion RGB AMD Edition 32 GB,,"1,32",,Gray,10.0,16.0,4,3200
GeIL Orion RGB AMD Edition 16 GB,,"1,16",,Gray,10.0,16.0,4,3200
GeIL Orion RGB AMD Edition 8 GB,,"1,8",,Gray,10.0,16.0,4,3200
GeIL Orion RGB AMD Edition 32 GB,,"1,32",,Gray,11.25,18.0,4,3200
GeIL Orion RGB AMD Edition 16 GB,,"1,16",,Gray,11.25,18.0,4,3200
GeIL Orion RGB AMD Edition 32 GB,,"1,32",,Gray,11.25,18.0,4,3200
GeIL Orion RGB AMD Edition 16 GB,,"1,16",,Gray,11.25,18.0,4,3200
GeIL Orion RGB AMD Edition 32 GB,,"1,32",,Gray,13.75,22.0,4,3200
GeIL Orion RGB AMD Edition 16 GB,,"1,16",,Gray,13.75,22.0,4,3200
GeIL Orion RGB AMD Edition 8 GB,,"1,8",,Gray,13.75,22.0,4,3200
GeIL Orion RGB AMD Edition 16 GB,,"1,16",,Gray,9.0,18.0,4,4000
GeIL Orion RGB AMD Edition 8 GB,,"1,8",,Gray,9.0,18.0,4,4000
GeIL Orion RGB AMD Edition 32 GB,,"1,32",,Gray,10.0,18.0,4,3600
GeIL Orion RGB AMD Edition 16 GB,,"1,16",,Gray,10.0,18.0,4,3600
GeIL Orion RGB AMD Edition 8 GB,,"1,8",,Gray,10.0,18.0,4,3600
GeIL Orion RGB AMD Edition 16 GB,,"1,16",,Gray,10.0,18.0,4,3600
GeIL Orion RGB AMD Edition 8 GB,,"1,8",,Gray,10.0,18.0,4,3600
GeIL Orion RGB AMD Edition 16 GB,,"2,8",,Red,10.0,18.0,4,3600
GeIL Orion RGB AMD Edition 32 GB,,"2,16",,Red,11.25,18.0,4,3200
GeIL Orion RGB AMD Edition 32 GB,,"2,16",,Red,10.667,16.0,4,3000
GeIL Orion RGB AMD Edition 64 GB,,"2,32",,Red,14.254,19.0,4,2666
GeIL Orion RGB AMD Edition 32 GB,,"2,16",,Red,14.254,19.0,4,2666
GeIL Orion RGB AMD Edition 16 GB,,"2,8",,Red,14.254,19.0,4,2666
GeIL Orion RGB AMD Edition 16 GB,,"2,8",,Red,10.667,16.0,4,3000
GeIL Orion RGB AMD Edition 64 GB,,"2,32",,Red,11.25,18.0,4,3200
GeIL Orion RGB AMD Edition 32 GB,,"2,16",,Red,11.25,18.0,4,3200
GeIL Orion RGB AMD Edition 64 GB,,"2,32",,Red,11.25,18.0,4,3200
GeIL Orion RGB AMD Edition 16 GB,,"2,8",,Red,13.75,22.0,4,3200
GeIL Orion RGB AMD Edition 64 GB,,"2,32",,Red,13.75,22.0,4,3200
GeIL Orion RGB AMD Edition 32 GB,,"2,16",,Red,13.75,22.0,4,3200
GeIL Orion RGB AMD Edition 64 GB,,"2,32",,Red,10.0,16.0,4,3200
GeIL Orion RGB AMD Edition 16 GB,,"2,8",,Red,12.003,16.0,4,2666
GeIL Orion RGB AMD Edition 32 GB,,"2,16",,Red,10.0,16.0,4,3200
GeIL Orion RGB AMD Edition 16 GB,,"2,8",,Red,10.0,16.0,4,3200
GeIL Orion RGB AMD Edition 16 GB,,"2,8",,Red,8.0,16.0,4,4000
GeIL Orion RGB AMD Edition 64 GB,,"2,32",,Red,10.0,18.0,4,3600
GeIL Orion RGB AMD Edition 32 GB,,"2,16",,Red,10.0,18.0,4,3600
GeIL Orion RGB AMD Edition 16 GB,,"2,8",,Red,10.0,18.0,4,3600
GeIL Orion RGB AMD Edition 16 GB,,"2,8",,Red,8.636,19.0,4,4400
GeIL Orion RGB AMD Edition 16 GB,,"2,8",,Red,8.182,18.0,4,4400
GeIL Orion RGB AMD Edition 32 GB,,"2,16",,Red,8.439,18.0,4,4266
GeIL Orion RGB AMD Edition 16 GB,,"2,8",,Red,8.439,18.0,4,4266
GeIL Orion RGB AMD Edition 64 GB,,"2,32",,Red,9.0,18.0,4,4000
GeIL Orion RGB AMD Edition 16 GB,,"2,8",,Red,9.0,18.0,4,4000
GeIL Orion RGB AMD Edition 64 GB,,"2,32",,Gray,14.254,19.0,4,2666
GeIL Orion RGB AMD Edition 32 GB,,"2,16",,Gray,14.254,19.0,4,2666
GeIL Orion RGB AMD Edition 64 GB,,"2,32",,Gray,11.25,18.0,4,3200
GeIL Orion RGB AMD Edition 32 GB,,"2,16",,Gray,11.25,18.0,4,3200
GeIL Orion RGB AMD Edition 64 GB,,"2,32",,Gray,11.25,18.0,4,3200
GeIL Orion RGB AMD Edition 32 GB,,"2,16",,Gray,11.25,18.0,4,3200
GeIL Orion RGB AMD Edition 64 GB,,"2,32",,Gray,10.0,16.0,4,3200
GeIL Orion RGB AMD Edition 32 GB,,"2,16",,Gray,10.0,16.0,4,3200
GeIL Orion RGB AMD Edition 16 GB,,"2,8",,Gray,10.0,16.0,4,3200
GeIL Orion RGB AMD Edition 32 GB,,"2,16",,Gray,10.667,16.0,4,3000
GeIL Orion RGB AMD Edition 16 GB,,"2,8",,Gray,10.667,16.0,4,3000
GeIL Orion RGB AMD Edition 32 GB,,"2,16",,Gray,13.75,22.0,4,3200
GeIL Orion RGB AMD Edition 64 GB,,"2,32",,Gray,9.0,18.0,4,4000
GeIL Orion RGB AMD Edition 32 GB,,"2,16",,Gray,9.0,18.0,4,4000
GeIL Orion RGB AMD Edition 16 GB,,"2,8",,Gray,9.0,18.0,4,4000
GeIL Orion RGB AMD Edition 16 GB,,"2,8",,Gray,8.0,16.0,4,4000
GeIL Orion RGB AMD Edition 64 GB,,"2,32",,Gray,10.0,18.0,4,3600
GeIL Orion RGB AMD Edition 32 GB,,"2,16",,Gray,10.0,18.0,4,3600
GeIL Orion RGB AMD Edition 16 GB,,"2,8",,Gray,8.636,19.0,4,4400
GeIL Orion RGB AMD Edition 16 GB,,"2,8",,Gray,8.182,18.0,4,4400
GeIL Orion RGB AMD Edition 32 GB,,"2,16",,Gray,8.439,18.0,4,4266
GeIL Orion RGB AMD Edition 32 GB,,"4,8",,Red,14.254,19.0,4,2666
GeIL Orion RGB AMD Edition 64 GB,,"4,16",,Red,14.254,19.0,4,2666
GeIL Orion RGB AMD Edition 128 GB,,"4,32",,Red,14.254,19.0,4,2666
GeIL Orion RGB AMD Edition 32 GB,,"4,8",,Red,10.667,16.0,4,3000
GeIL Orion RGB AMD Edition 64 GB,,"4,16",,Red,10.667,16.0,4,3000
GeIL Orion RGB AMD Edition 32 GB,,"4,8",,Red,10.0,16.0,4,3200
GeIL Orion RGB AMD Edition 64 GB,,"4,16",,Red,10.0,16.0,4,3200
GeIL Orion RGB AMD Edition 32 GB,,"4,8",,Red,10.0,16.0,4,3200
GeIL Orion RGB AMD Edition 128 GB,,"4,32",,Red,10.0,16.0,4,3200
GeIL Orion RGB AMD Edition 64 GB,,"4,16",,Red,11.25,18.0,4,3200
GeIL Orion RGB AMD Edition 128 GB,,"4,32",,Red,11.25,18.0,4,3200
GeIL Orion RGB AMD Edition 64 GB,,"4,16",,Red,11.25,18.0,4,3200
GeIL Orion RGB AMD Edition 128 GB,,"4,32",,Red,11.25,18.0,4,3200
GeIL Orion RGB AMD Edition 32 GB,,"4,8",,Red,13.75,22.0,4,3200
GeIL Orion RGB AMD Edition 64 GB,,"4,16",,Red,13.75,22.0,4,3200
GeIL Orion RGB AMD Edition 32 GB,,"4,8",,Red,10.0,18.0,4,3600
GeIL Orion RGB AMD Edition 64 GB,,"4,16",,Red,10.0,18.0,4,3600
GeIL Orion RGB AMD Edition 128 GB,,"4,32",,Red,10.0,18.0,4,3600
GeIL Orion RGB AMD Edition 32 GB,,"4,8",,Red,9.0,18.0,4,4000
GeIL Orion RGB AMD Edition 32 GB,,"4,8",,Gray,9.0,18.0,4,4000
GeIL Orion RGB AMD Edition 128 GB,,"4,32",,Gray,10.0,18.0,4,3600
GeIL Orion RGB AMD Edition 64 GB,,"4,16",,Gray,10.0,18.0,4,3600
GeIL Orion RGB AMD Edition 32 GB,,"4,8",,Gray,10.0,18.0,4,3600
GeIL Orion RGB AMD Edition 128 GB,,"4,32",,Gray,13.75,22.0,4,3200
GeIL Orion RGB AMD Edition 64 GB,,"4,16",,Gray,13.75,22.0,4,3200
GeIL Orion RGB AMD Edition 32 GB,,"4,8",,Gray,13.75,22.0,4,3200
GeIL Orion RGB AMD Edition 128 GB,,"4,32",,Gray,11.25,18.0,4,3200
GeIL Orion RGB AMD Edition 64 GB,,"4,16",,Gray,11.25,18.0,4,3200
GeIL Orion RGB AMD Edition 128 GB,,"4,32",,Gray,11.25,18.0,4,3200
GeIL Orion RGB AMD Edition 64 GB,,"4,16",,Gray,11.25,18.0,4,3200
GeIL Orion RGB AMD Edition 128 GB,,"4,32",,Gray,10.0,16.0,4,3200
GeIL Orion RGB AMD Edition 64 GB,,"4,16",,Gray,10.0,16.0,4,3200
GeIL Orion RGB AMD Edition 32 GB,,"4,8",,Gray,10.0,16.0,4,3200
GeIL Orion RGB AMD Edition 64 GB,,"4,16",,Gray,10.0,16.0,4,3200
GeIL Orion RGB AMD Edition 32 GB,,"4,8",,Gray,10.0,16.0,4,3200
GeIL Orion RGB AMD Edition 64 GB,,"4,16",,Gray,10.667,16.0,4,3000
GeIL Orion RGB AMD Edition 32 GB,,"4,8",,Gray,10.667,16.0,4,3000
GeIL Orion RGB AMD Edition 128 GB,,"4,32",,Gray,14.254,19.0,4,2666
GeIL Orion RGB AMD Edition 64 GB,,"4,16",,Gray,14.254,19.0,4,2666
GeIL Orion RGB AMD Edition 32 GB,,"4,8",,Gray,14.254,19.0,4,2666
GeIL Orion AMD Edition 16 GB,,"2,8",,Red,14.254,19.0,4,2666
GeIL Orion AMD Edition 64 GB,,"2,32",,Red,14.254,19.0,4,2666
GeIL Orion AMD Edition 32 GB,,"2,16",,Red,14.254,19.0,4,2666
GeIL Orion AMD Edition 32 GB,,"2,16",,Red,10.0,16.0,4,3200
GeIL Orion AMD Edition 64 GB,,"2,32",,Red,10.0,16.0,4,3200
GeIL Orion AMD Edition 32 GB,,"2,16",,Red,10.0,16.0,4,3200
GeIL Orion AMD Edition 16 GB,,"2,8",,Red,10.0,16.0,4,3200
GeIL Orion AMD Edition 64 GB,,"2,32",,Red,13.75,22.0,4,3200
GeIL Orion AMD Edition 32 GB,,"2,16",,Red,13.75,22.0,4,3200
GeIL Orion AMD Edition 16 GB,,"2,8",,Red,13.75,22.0,4,3200
GeIL Orion AMD Edition 32 GB,,"2,16",,Red,10.0,18.0,4,3600
GeIL Orion AMD Edition 64 GB,,"2,32",,Red,10.0,18.0,4,3600
GeIL Orion AMD Edition 16 GB,,"2,8",,Red,10.0,18.0,4,3600
GeIL Orion AMD Edition 16 GB,,"2,8",,Red,8.0,16.0,4,4000
GeIL Orion AMD Edition 64 GB,,"2,32",,Red,9.0,18.0,4,4000
GeIL Orion AMD Edition 32 GB,,"2,16",,Red,9.0,18.0,4,4000
GeIL Orion AMD Edition 16 GB,,"2,8",,Red,9.0,18.0,4,4000
GeIL Orion AMD Edition 16 GB,,"2,8",,Red,8.182,18.0,4,4400
GeIL Orion AMD Edition 32 GB,,"2,16",,Red,8.439,18.0,4,4266
GeIL Orion AMD Edition 16 GB,,"2,8",,Red,8.439,18.0,4,4266
GeIL Orion AMD Edition 64 GB,,"2,32",,Gray,14.254,19.0,4,2666
GeIL Orion AMD Edition 32 GB,,"2,16",,Gray,14.254,19.0,4,2666
GeIL Orion AMD Edition 16 GB,,"2,8",,Gray,14.254,19.0,4,2666
GeIL Orion AMD Edition 32 GB,,"2,16",,Gray,10.667,16.0,4,3000
GeIL Orion AMD Edition 32 GB,,"2,16",,Gray,10.0,16.0,4,3200
GeIL Orion AMD Edition 64 GB,,"2,32",,Gray,10.0,16.0,4,3200
GeIL Orion AMD Edition 16 GB,,"2,8",,Gray,10.0,16.0,4,3200
GeIL Orion AMD Edition 64 GB,,"2,32",,Gray,13.75,22.0,4,3200
GeIL Orion AMD Edition 32 GB,,"2,16",,Gray,13.75,22.0,4,3200
GeIL Orion AMD Edition 16 GB,,"2,8",,Gray,13.75,22.0,4,3200
GeIL Orion AMD Edition 32 GB,,"2,16",,Gray,10.0,18.0,4,3600
GeIL Orion AMD Edition 64 GB,,"2,32",,Gray,10.0,18.0,4,3600
GeIL Orion AMD Edition 16 GB,,"2,8",,Gray,8.0,16.0,4,4000
GeIL Orion AMD Edition 16 GB,,"2,8",,Gray,9.0,18.0,4,4000
GeIL Orion AMD Edition 32 GB,,"2,16",,Gray,9.0,18.0,4,4000
GeIL Orion AMD Edition 64 GB,,"2,32",,Gray,9.0,18.0,4,4000
GeIL Orion AMD Edition 16 GB,,"2,8",,Gray,8.439,18.0,4,4266
GeIL Orion AMD Edition 32 GB,,"2,16",,Gray,8.439,18.0,4,4266
GeIL Orion AMD Edition 16 GB,,"2,8",,Gray,8.182,18.0,4,4400
GeIL EVO Potenza AMD Edition 32 GB,,"2,16",,Black,14.065,15.0,4,2133
GeIL EVO Potenza AMD Edition 32 GB,,"2,16",,Black,13.333,16.0,4,2400
GeIL EVO Potenza AMD Edition 32 GB,,"2,16",,Black,12.003,16.0,4,2666
GeIL EVO Potenza AMD Edition 32 GB,,"2,16",,Black,14.254,19.0,4,2666
GeIL EVO Potenza AMD Edition 16 GB,,"2,8",,Black,14.254,19.0,4,2666
GeIL EVO Potenza AMD Edition 16 GB,,"2,8",,Black,9.333,14.0,4,3000
GeIL EVO Potenza AMD Edition 16 GB,,"2,8",,Black,7.778,14.0,4,3600
GeIL EVO Potenza AMD Edition 16 GB,,"2,8",,Black,8.889,16.0,4,3600
GeIL EVO Potenza AMD Edition 32 GB,,"2,16",,Black,10.0,18.0,4,3600
GeIL EVO Potenza AMD Edition 16 GB,,"2,8",,Black,10.0,18.0,4,3600
GeIL EVO Potenza AMD Edition 32 GB,,"2,16",,Black,10.0,18.0,4,3600
GeIL EVO Potenza AMD Edition 64 GB,,"2,32",,Black,10.0,18.0,4,3600
GeIL EVO Potenza AMD Edition 16 GB,,"2,8",,Black,9.0,18.0,4,4000
GeIL EVO Potenza AMD Edition 16 GB,,"2,8",,Red,14.065,15.0,4,2133
GeIL EVO Potenza AMD Edition 32 GB,,"2,16",,Red,13.333,16.0,4,2400
GeIL EVO Potenza AMD Edition 32 GB,,"2,16",,Red,12.003,16.0,4,2666
GeIL EVO Potenza AMD Edition 16 GB,,"2,8",,Red,12.003,16.0,4,2666
GeIL EVO Potenza AMD Edition 32 GB,,"2,16",,Red,10.0,16.0,4,3200
GeIL EVO Potenza AMD Edition 32 GB,,"2,16",,Red,14.254,19.0,4,2666
GeIL EVO Potenza AMD Edition 16 GB,,"2,8",,Red,14.254,19.0,4,2666
GeIL EVO Potenza AMD Edition 16 GB,,"2,8",,Red,9.333,14.0,4,3000
GeIL EVO Potenza AMD Edition 64 GB,,"2,32",,Red,11.25,18.0,4,3200
GeIL EVO Potenza AMD Edition 32 GB,,"2,16",,Red,10.0,16.0,4,3200
GeIL EVO Potenza AMD Edition 16 GB,,"2,8",,Red,8.889,16.0,4,3600
GeIL EVO Potenza AMD Edition 32 GB,,"2,16",,Red,10.0,18.0,4,3600
GeIL EVO Potenza AMD Edition 32 GB,,"2,16",,Red,10.0,18.0,4,3600
GeIL EVO Potenza AMD Edition 64 GB,,"2,32",,Red,10.0,18.0,4,3600
GeIL EVO Potenza AMD Edition 16 GB,,"2,8",,Red,9.0,18.0,4,4000
GeIL Polaris RGB 8 GB,,"1,8",,Red,16.667,40.0,5,4800
GeIL Polaris RGB 32 GB,,"1,32",,Gray,16.667,40.0,5,4800
GeIL Polaris RGB 16 GB,,"1,16",,Gray,16.667,40.0,5,4800
GeIL Polaris RGB 8 GB,,"1,8",,Gray,16.667,40.0,5,4800
GeIL Polaris RGB 16 GB,,"1,16",,White,16.667,40.0,5,4800
GeIL Polaris RGB 8 GB,,"1,8",,White,16.667,40.0,5,4800
GeIL Polaris RGB 16 GB,,"2,8",,Red,16.667,40.0,5,4800
GeIL Polaris RGB 64 GB,,"2,32",,Red,16.667,40.0,5,4800
GeIL Polaris RGB 64 GB,,"2,32",,White,16.667,40.0,5,4800
GeIL Polaris RGB 16 GB,,"1,16",,Red,13.077,34.0,5,5200
GeIL Polaris RGB 16 GB,,"1,16",,White,13.077,34.0,5,5200
GeIL Polaris RGB 16 GB,,"1,16",,Red,13.571,38.0,5,5600
GeIL Polaris RGB 16 GB,,"1,16",,Gray,13.571,38.0,5,5600
GeIL Polaris RGB 16 GB,,"1,16",,White,13.571,38.0,5,5600
GeIL Polaris RGB 32 GB,,"2,16",,Red,13.571,38.0,5,5600
Kingston Fury Renegade RGB 64 GB,,"4,16",,Black / Silver,10.0,16.0,4,3200
Kingston Fury Renegade RGB 64 GB,,"2,32",,Black / Silver,10.0,18.0,4,3600
