item_name,category_name,item_price_in_php,stocks
"Asus TUF 850watts PSU, gold, modular, ATX3.0 PCIE5, pn: TUF-GAMING-850G",Psu,8225.0,2
"Asus TUF 1000watts PSU, gold, modular, ATX3.0 PCIE5, pn: TUF-GAMING-1000G",Psu,9999.0,3
"Asus TUF 1200watts PSU, gold, modular, ATX3.0 PCIE5, pn: TUF-GAMING-1200G",Psu,10999.0,3
"Asus ROG Loki 750watts black, PSU, SFX-L, platinum, modular, ATX3.0 PCIE5, pn: ROG-LOKI-750P-SFX-L-GAMING",Psu,8350.0,1
"Asus ROG Loki 850watts black, PSU, SFX-L, platinum, modular, ATX3.0 PCIE5, pn: ROG-LOKI-850P-SFX-L-GAMING",Psu,9899.0,2
"Asus ROG Loki 1000watts black, PSU, SFX-L, platinum, modular, ATX3.0 PCIE5, pn: ROG-LOKI-1000P-SFX-L-GAMING",Psu,12650.0,2
"Asus ROG Loki 850watts white, PSU, SFX-L, platinum, modular, ATX3.0 PCIE5, pn: ROG-LOKI-850P-SFX-L-WHITE-GAMING",Psu,12225.0,1
"Asus ROG Strix Aura 750watts PSU, gold, modular, ATX3.0 PCIE5, pn: ROG-STRIX-AURA-750G-GAMING",Psu,10500.0,1
"Asus ROG Strix Aura 850watts PSU, gold, modular, ATX3.0 PCIE5, pn: ROG-STRIX-AURA-850G-GAMING",Psu,11750.0,3
"Asus ROG Strix Aura 1200watts PSU, gold, modular, ATX3.0 PCIE5, pn: ROG-STRIX-1200G-AURA-GAMING",Psu,14580.0,2
"Asus ROG Thor 1600watts PSU, titanium, modular, PCIE5, pn: ROG-THOR-1600T-GAMING",Psu,34680.0,0
"Asus Prime 750watts PSU, gold, modular, ATX3.0 PCIE5, pn: AP-750G",Psu,5999.0,4
"Asus Prime 850watts PSU, gold, modular, ATX3.0 PCIE5, pn: AP-850G",Psu,6999.0,4
"Asus TUF 1000watts white, PSU, gold, modular, ATX3.0 PCIE5, pn: TUF-GAMING-1000G-WHITE",Psu,10799.0,2
"Gigabyte 450watts PSU, bronze, pn: GP-P450B",Psu,2150.0,10
"Gigabyte 550watts PSU, bronze, pn: GP-P550B",Psu,2580.0,23
"Gigabyte 750watts PSU, black, gold, full modular, pn: GP-UD750GM",Psu,5325.0,3
"Gigabyte 650watts PSU, gold, pn: GP-P650G",Psu,3299.0,16
"Gigabyte 750watts PSU, black, gold, full modular, ATX 3.0 PCIE5, pn: GP-UD750GM-PG5",Psu,5999.0,4
"Gigabyte 850watts PSU, black, gold, full modular, ATX 3.0 PCIE5, pn: GP-UD850GM-PG5",Psu,6799.0,2
"Gigabyte 1000watts PSU, black, gold, full modular, ATX 3.0 PCIE5, pn: GP-UD1000GM-PG5",Psu,8999.0,4
"Gigabyte 1300watts PSU, black, gold, full modular, ATX 3.0 PCIE5, pn: GP-UD1300GM-PG5",Psu,14580.0,2
"Gigabyte 850watts PSU, white, gold, full modular, ATX 3.0 PCIE5, pn: GP-UD850GM-PG5W",Psu,7180.0,3
"Aorus Elite 850watts PSU, black, platinum, full modular, ATX 3.0 PCIE5, pn: GP-AE850PM PG5",Psu,7725.0,2
"Aorus Elite 1000watts PSU, black, platinum, full modular, ATX 3.0 PCIE5, pn: GP-AE1000PM PG5",Psu,9680.0,1
"Aorus Elite 850watts PSU, white, platinum, full modular, ATX 3.0 PCIE5, pn: GP-AE850PM PG5 ICE",Psu,7999.0,0
