item_name,category_name,item_price_in_php,stocks
"MSI RTX 5090 Gaming Trio OC, pn: 912-V530-024",Gpu,162500.0,0
Colorful iGame RTX 5080 Ultra W OC V,Gpu,69999.0,0
"Palit RTX 5080 Gamerock, pn: NE75080019T2-GB2030G",Gpu,74750.0,0
"Gigabyte RTX 5080 Gaming OC, pn: GV-N5080GAMING-OC-16GD",Gpu,85350.0,0
"Aorus RTX 5080 Xtreme Waterforce WB, pn: GV-N5080AORUSX-WB-16GD",Gpu,96899.0,0
"Sapphire Radeon RX 7600XT Pulse OC, pn: SPR-11339-04-20G",Gpu,20999.0,7
"Gigabyte Radeon RX 7600XT Gaming OC, pn: GV-R76XTGAMING-OC-16GD",Gpu,21650.0,5
"Palit RTX 5080 Gaming Pro OC, pn: NE75080S19T2-GB2031A",Gpu,76799.0,0
"Palit RTX 5090 Gamerock, pn: NE75090019R5-GB2020G",Gpu,154850.0,0
"Aorus RTX 5080 Master ICE, pn: GV-N5080AORUSM-ICE-16GD",Gpu,99999.0,0
"Gigabyte RTX 5090 Gaming OC, pn: GV-N5090GAMING-OC-32GD",Gpu,179999.0,0
"Aorus RTX 5090 Master, pn: GV-N5090AORUS-M-32GD",Gpu,200500.0,0
"Gigabyte RTX 5080 Windforce OC SFF, pn: GV-N5080WF3OC-16GD",Gpu,83299.0,0
"Asus RTX 5080 Prime, pn: PRIME-RTX5080-16G",Gpu,79999.0,0
"Asus RTX 5070 Ti Prime, pn: PRIME-RTX5070TI-16G",Gpu,66999.0,0
"Asus RTX 5070 Ti Prime OC, pn: PRIME-RTX5070TI-O16G",Gpu,69999.0,0
"Asus RTX 5070 Ti TUF OC, pn: TUF-RTX5070TI-O16G-GAMING",Gpu,77500.0,0
"MSI RTX 5080 Vanguard SOC Lauch Edition, pn: 912-V531-032",Gpu,87199.0,0
"MSI RTX 5080 Ventus 3X OC white, pn: 912-V531-202",Gpu,82350.0,0
"MSI RTX 5080 Gaming Trio OC white, pn: 912-V531-045",Gpu,84950.0,0
"MSI RTX 5090 Suprim SOC, pn: 912-V530-026",Gpu,189999.0,0
"MSI RTX 5070 Ti Vanguard SOC Lauch Edition, pn: 912-V531-068",Gpu,63650.0,0
"MSI RTX 5070 Ti Ventus 3X OC, pn: 912-V531-092",Gpu,58599.0,0
"MSI RTX 5070 Ti Inspire 3X OC Plus, pn: 912-V531-099",Gpu,59999.0,0
"MSI RTX 5070 Ti Gaming Trio OC Plus, pn: 912-V531-058",Gpu,62450.0,0
"Galax RTX 4070 D6 EX Gamer OC Black 3X Fan, pn: 47NOL7MD7JEX",Gpu,33999.0,0
"8G Galax RTX 4060 1-Click OC 1X, pn: 46NSL8MD8ZOC",Gpu,16999.0,0
